Day,Temperature
128,20.36998013225222
129,18.140146550025968
130,12.889397275569884
131,21.186656382500704
132,17.91590396948677
133,23.27503075620387
134,14.914565558249688
135,29.67784636166441
136,18.462674516168097
137,15.934476788697635
138,25.262386226548063
139,15.248023902452022
140,20.54217266630066
141,29.28712739803538
142,11.662472653128809
143,21.174322199604603
144,20.953270322674378
145,23.940272454049488
146,11.622696271819187
147,10.51761516939003
148,25.798717954534432
149,19.791000669529275
150,19.26967955281677
151,17.425460820277447
152,15.321952896728542
153,18.515088898990022
154,24.749392686766143
155,18.44787708855343
156,27.952571865368338
157,26.874036215247557
158,16.007013487969946
159,22.633105276151905
160,10.127780219116246
161,28.517308163893745
162,23.013832961509827
163,12.605790914327663
164,26.86202151024089
165,26.943409447361034
166,26.878846436993484
167,30.611783153374457
168,19.96256810331622
169,17.938150295773166
170,17.070285031445913
171,16.483331423111558
172,19.82289366083323
173,21.580573618284177
174,19.875524818916745
175,23.57456609144657
176,16.679095830998765
177,27.070991132197083
178,16.699533619508387
179,31.393667198516553
180,23.488125041131987
181,18.498216790607785
182,16.482170721699063
183,19.271360868969573
184,16.90342980023007
185,25.45154484643689
186,20.401213335791105
187,19.186589136721587
188,16.86613560770708
189,10.489074966843408
190,17.978176251956814
191,21.61394298178095
192,19.867733432748594
193,14.410869974725134
194,17.67991716219257
195,22.807536374564982
196,15.541437221140972
197,21.873605438561935
198,20.738871860359325
199,17.013429370794572
200,22.03938580703723
201,21.945111549590667
202,25.65985122194095
203,26.35560631824729
204,13.209373300865954
205,15.392058182832152
206,21.17119296042979
207,21.24312791945915
208,19.77002788793085
209,42.76281093964749
210,20.366726082683265
211,24.29201780531118
212,23.33319428632762
213,25.046805010417874
214,17.833754420214216
215,26.290330247813806
216,14.788892678824404
217,19.37389529074756
218,15.90248815433497
219,24.69966895247839
220,29.198095995308517
221,11.283315457495315
222,24.698854713736765
223,12.764018838954739
224,17.269765353297416
225,25.18511158536998
226,20.409023039435535
227,14.31727210709649
228,18.35123968728998
229,27.819034747856083
230,15.233183271398651
231,18.34268698875172
232,20.05129510281656
233,21.90141693727955
234,29.112371310687166
235,26.447828722478192
236,13.229688694864846
237,19.825095090431148
238,17.82903383452861
239,27.518959920238196
240,15.279140825861521
241,19.019157072460782
242,21.361574567005
243,22.299262509464874
244,12.699962874589104
245,15.879613287270745
246,17.69344038071367
247,15.193407375014155
248,29.294843024986978
249,18.913117262397524
250,14.357340692753688
251,26.25636765849173
252,26.623309699920256
253,25.910439442450876
254,14.858488155176518
255,15.159547598286332
256,29.67970051960852
257,17.299690690638183
258,20.809073429214326
259,23.761632111831272
260,16.48200146715303
261,19.854384002515825
262,4.871175284547374
263,13.03671460716982
264,19.075880891106355
265,10.933655096365793
266,27.939604396960775
267,11.041477827267256
268,16.32871768133555
269,23.12588923685133
270,29.388986686519114
271,14.038965485917158
272,23.631193231429638
273,19.418348405708333
274,17.51865214471861
275,22.593951198596162
276,25.63395755783074
277,17.78555129299477
278,20.733108657930156
279,17.455199087286196
280,20.834668535820807
281,23.005713699844147
282,29.346301434103943
283,15.724327139454923
284,29.093187952265435
285,7.577095095271935
286,15.56866377861549
287,23.95756868624797
288,19.198226126327416
289,12.580721214992064
290,19.736545957275553
291,22.520994361571418
292,17.041034392199155
293,25.924992034008408
294,21.948736146920368
295,16.337672717314444
296,26.33615234314179
297,20.955948516005744
298,24.599095222338608
299,23.791539822010087
300,14.518844038103541
301,19.183179498088197
302,23.38654851222549
303,21.540361008181634
304,20.968511717320066
305,18.789700952961834
306,26.44468679368038
307,17.023905062532446
308,24.907278037513343
309,19.93843320359044
310,18.86154006637361
311,27.129416858336523
312,26.907496842974776
313,25.18316879270692
314,26.54809927545841
315,17.481346743463476
316,21.279537530324074
317,17.838216808323384
318,20.401807358123644
319,18.975342122190686
320,20.598279674757805
321,24.03517063589803
322,15.767899027714455
323,31.434939666079707
324,15.09886192212173
325,9.978123803353597
326,23.91188357986283
327,23.67013835837145
328,20.70120959957856
329,24.341585006313807
330,23.00026780045282
331,17.951251845965476
332,19.952137049108213
333,19.595643716139346
334,25.17293358149298
335,18.590541150253227
336,14.645708688955562
337,17.788131418758777
338,21.288303634295662
339,17.522209680731102
340,16.210045984267573
341,21.22452809776639
342,22.098709195036314
343,19.846576672717035
344,19.543916742791033
345,18.190453749888373
346,7.651736022709469
347,14.83132095059577
348,13.674021496906978
349,18.483233437655397
350,19.214311775871305
351,23.77282020958772
352,25.371223572419673
353,20.71861767078816
354,18.751898159033114
355,9.805268592521136
356,18.814945423533086
357,19.3403148162044
358,18.65576966414219
359,16.230565121796698
360,22.566112872859872
361,28.822277564215067
362,19.69535999454402
363,20.062420728731595
364,25.843862961884547
365,17.67683849451688
366,21.06585333003222
367,18.19642608576258
368,19.60181599036114
369,14.365345652668866
370,19.77665875144787
371,25.913408416511935
372,24.511915753112497
373,21.56923133467255
374,33.708252942545
375,15.744614831256019
376,23.02345770628356
377,22.996519403483912
378,29.737783586614633
379,19.610528000318116
380,17.157242531774656
381,16.027213956488485
382,13.695137804981972
383,16.15979504558952
384,17.688527436250126
385,21.350554093194024
386,24.312262457683392
387,32.503876589533135
388,24.816127489061785
389,15.608645980995618
390,16.427870929136443
391,21.104165118028316
392,17.425608459950034
393,29.430364491437242
394,25.16655750098222
395,18.023482351206294
396,8.74007477548622
397,24.82613379380576
398,21.82812858962576
399,24.875293001924515
400,9.934039740664286
401,18.076430390285708
402,22.397626807916907
403,21.672809590153843
404,19.741768014215413
405,21.60065948459857
406,11.81827651960334
407,22.290769878804504
408,19.956118480875222
409,22.07052813738365
410,26.214462674142567
411,15.489249559611974
412,13.241204690485104
413,30.718388799294715
414,20.37453359913767
415,18.113247573379706
416,27.869786127406783
417,21.115557729190808
418,28.953422773144197
419,21.35326391962979
420,31.380331782509202
421,30.921718886835627
422,18.02527379851886
423,23.179435420093768
424,21.13726135988367
425,22.910444608909742
426,19.287796956980124
427,21.22384056854883
428,24.849615187076395
429,10.652675968106587
430,14.698520832289326
431,11.435313536278091
432,20.373912804496705
433,22.421556401841933
434,27.177541832907316
435,20.935633803075476
436,27.645695475489365
437,16.314183860965528
438,12.465037706500729
439,21.19201707761654
440,23.246089782031362
441,22.183473974500185
442,10.02483261720803
443,16.960735906524366
444,14.277028400981017
445,22.045648956566534
446,20.775757866984726
447,16.47332910587341
448,19.907231556183802
449,14.746475544027366
450,20.304270538832068
451,28.180141491776666
452,15.552876127299418
453,27.72359880595001
454,18.47973119940088
455,12.514110320376643
456,20.971531442436277
457,15.586105157668683
458,19.81125898142958
459,15.356973239595675
460,29.5467136966144
461,17.727721287279913
462,16.08332594546502
463,19.36885864525251
464,18.277312851936404
465,20.072308811175102
466,26.41064250891994
467,24.576881609882488
468,14.955728137876992
469,18.01011413321688
470,21.018004487533084
471,7.270828367683311
472,12.156010355661405
473,26.86374772668102
474,26.65504194134194
475,20.051380669905825
476,22.640888518063267
477,22.395315660531736
478,33.61941968667199
479,24.722957956526063
480,20.80517475825171
481,14.476631492814338
482,15.421696101178949
483,20.21804580810691
484,16.667615725082253
485,14.75391311575781
486,13.930404112921305
487,11.070642357966474
488,25.384395546222635
489,26.933366991601616
490,18.856420501632023
491,32.516119265786635
492,19.258346340923314
493,16.062681599752754
494,30.699840291484037
495,26.706735994741543
496,18.936776381640513
497,21.465039070768245
498,17.67003378469914
499,14.271055243580685
500,26.18760988999148
501,28.444711769693587
502,11.37076436405968
503,22.80809726863095
504,16.40641790934101
505,16.657916982521968
506,18.430805273719084
507,17.59065656874194
508,20.41942191230783
509,18.800309580055334
510,19.06890590063218
511,19.36149053419488
512,17.37161512446234
513,11.72910845564589
514,16.950781975472935
515,23.533461112362215
516,25.531485424606164
517,16.373847145116798
518,18.448287878487722
519,27.465120749527323
520,14.095040985443848
521,23.880996368836907
522,16.2339130075711
523,20.934114869518837
524,15.439290665145311
525,13.153086736085775
526,15.631460422453404
527,23.326911789851287
528,20.320913665034862
529,13.239182007899934
530,23.474734787709277
531,8.155520957529497
532,20.315936435132983
533,13.64971382859038
534,15.80874645725272
535,17.047587222048477
536,16.725133386719673
537,17.01182059952705
538,22.691630374651627
539,11.371016225820956
540,24.123430750224436
541,17.8959689200514
542,25.971539318672153
543,26.293650590116957
544,6.437353378639991
545,16.953072234797663
546,20.888589757526116
547,19.58835686942397
548,23.387889923625924
549,19.433940514189512
550,20.232640784404595
551,18.814266322685672
552,24.082945134785913
553,19.618343508426346
554,21.235055526572957
555,18.675346183020018
556,19.38913813210403
557,16.230851159541206
558,24.957637849810528
559,17.352830393813548
560,21.406139695785193
561,28.88258063493155
562,19.50714299661258
563,20.137973131882895
564,27.479757405004587
565,17.396968020655816
566,9.943358758560475
567,15.99144688082118
568,7.520948681097637
569,17.18432722510087
570,21.68062125519141
571,25.873607715037917
572,22.221752733154073
573,16.19133374670887
574,25.0798878707845
575,8.873040490365607
576,17.947809158731808
577,26.183804678349176
578,11.137885617504693
579,24.098265342005885
580,22.093620431933957
581,20.220835129353425
582,21.13226569257463
583,31.47682398871792
584,21.766964275953622
585,22.627314146027967
586,18.05607861285323
587,15.016722474509397
588,22.496498641423788
589,15.891868636548413
590,18.21355316212575
591,11.769011799185202
592,23.268018737047296
593,23.476180208607133
594,20.461834850205822
595,15.430456596306389
596,19.88893384554354
597,19.22117236051186
598,17.820121114970256
599,20.430496582765993
600,23.419150201017082
601,18.138926217408244
602,23.05610124227923
603,25.17980528072425
604,21.101687471754442
605,27.477321846272908
606,16.376394636471726
607,17.026083400382035
608,11.752557301710665
609,26.97551455319334
610,22.6882057439392
611,16.59569502805441
612,23.16606268589342
613,14.216880369482512
614,31.867800070902884
615,27.03232104556586
616,21.144479789755838
617,22.125251019303093
618,21.552330966272482
619,23.416311539789167
620,16.27416854384897
621,19.480785829045246
622,31.248580351525575
623,25.3908120596969
624,31.712528685632076
625,19.604017749273375
626,14.157332107389593
627,21.933098122971984
628,20.41433558249828
629,27.17650494259918
630,12.507142486014853
631,25.955038287321322
632,17.92286084247013
633,19.92551628542522
634,14.26992745948608
635,10.918419714187161
636,22.205607761110866
637,21.21378796712894
638,17.67524533978102
639,11.389540311173374
640,18.369515416894878
641,31.16954873727782
642,18.542760460690545
643,13.389028826908937
644,16.64649762327652
645,19.492996345676943
646,6.141278255283044
647,21.699985658770665
648,21.22009945208611
649,28.66015910810432
650,30.404046821153877
651,26.28441778090312
652,19.04432515038052
653,13.761037870670272
654,33.543766703172686
655,19.705289349794384
656,20.406568412103958
657,22.5145696356659
658,18.97733867327999
659,21.557955062638378
660,19.765920100278546
661,17.02956823981588
662,15.592523850902818
663,16.06723217014231
664,19.029760179736396
665,20.48641501386172
666,16.7265094483059
667,26.51041510045701
668,8.426391011044046
669,26.551001396015067
670,25.752561764148755
671,8.899400014329878
672,17.503045731510614
673,16.29797530102404
674,16.193192905349775
675,15.466275623622945
676,16.88143781432185
677,31.803984320963018
678,26.675013762033224
679,25.4945348495347
680,24.415820500889392
681,14.306349931132022
682,15.569994947140875
683,23.0955913695828
684,11.531281373220668
685,25.94035092778507
686,17.86913841461254
687,18.52821527399769
688,24.12137558410974
689,21.703506610022046
690,19.368556773855147
691,24.846841703576192
692,16.337277956915003
693,20.38771867422782
694,23.218265448934744
695,22.330125801546615
696,19.63000246199944
697,12.388942177023782
698,25.647950795352337
699,19.434652881664253
700,18.08764509595192
701,26.22342038947977
702,17.747724484409744
703,15.177093202094648
704,13.036491446237507
705,22.547534447491113
706,14.943000639924048
707,32.573734779712254
708,9.325085467816242
709,26.53322323210891
710,23.269248674587036
711,19.275672112740843
712,12.93006547392718
713,23.690523926061196
714,18.741170115967915
715,25.335442845474283
716,21.23509890444823
717,21.13250816686752
718,19.600842573208798
719,18.844299140254975
720,22.56522044081246
721,10.930064681549037
722,14.736693851246441
723,24.94705543813968
724,18.983449786550516
725,21.252047550586667
726,19.020242775098872
727,23.354024123370646
728,18.035776225255876
729,19.784843726578682
730,20.532294310744703
731,14.409502519688445
732,22.002424566796893
733,10.880722413142246
734,26.74566199051232
735,19.13036619519204
736,19.17278383327667
737,22.777849076569183
738,30.227987406260034
739,28.4930770702545
740,10.586730406266831
741,13.264471719941472
742,17.01601143774797
743,22.45421185627055
744,20.73358883396447
745,16.848018899702243
746,22.884229081950252
747,17.22527367811308
748,17.321574218237746
749,14.96878670089317
750,9.977369183447005
751,14.597327610980146
752,13.81248236885849
753,21.606943189326284
754,16.275410754890245
755,35.90922741451287
756,22.19169247514906
757,22.829929712880247
758,18.932767615071224
759,26.13137830421305
760,20.40173992755392
761,22.094304055370593
762,32.95128996914716
763,16.315768877582414
764,25.25424165516848
765,14.797624683738178
766,24.166942982510818
767,28.502231553312875
768,17.111574324630134
769,30.16521354206558
770,23.625964570022283
771,20.577768201390167
772,21.916739971808703
773,25.251987158608134
774,21.624108639689887
775,9.508831378106306
776,15.140775939065087
777,18.688333228145652
778,18.76922840546525
779,21.71851852800568
780,18.075870077322598
781,13.157067061192105
782,18.891548506967812
783,24.57304065379832
784,22.963831745524207
785,22.488800628843247
786,23.55119261864479
787,20.791587584961018
788,20.28752046354513
789,14.376096224466332
790,18.39774615637144
791,21.268490594110393
792,21.037628594843586
793,14.958937273799384
794,15.021110554434067
795,23.76182560318688
796,19.16411635938349
797,21.815451773256143
798,22.293606157849503
799,20.19140399482261
800,28.493800401386004
801,17.298454731283886
802,19.06379035088399
803,14.661194771249134
804,14.22123951032653
805,15.285867496645823
806,21.644922160191534
807,18.62370693814248
808,23.116399223803338
809,17.317040117054713
810,18.099519675826325
811,18.094930732600222
812,30.459330678279514
813,22.776452514288934
814,24.62216140153151
815,10.789813683984566
816,17.031620526687686
817,23.009847339632344
818,19.98915946872173
819,23.35304282102439
820,17.15104381531353
821,27.200440966845438
822,31.044778654480094
823,16.885802036154786
824,18.109796736929596
825,28.15080368472732
826,25.71706257376787
827,20.2075646237262
828,17.70188964995219
829,18.628776201587158
830,14.694176291341728
831,15.873172530106013
832,16.88556943406615
833,16.735260504883005
834,18.601700813785218
835,21.894080713094805
836,25.465050049429063
837,15.225349207859091
838,24.855152011093995
839,18.513822064327375
840,19.495606428859976
841,19.610399369837744
842,13.288940076706584
843,22.097738533202484
844,21.151973825060082
845,20.40690603818883
846,23.977258901268492
847,30.544151003125474
848,18.750214479796895
849,18.199403948734282
850,15.591842748188574
851,20.77323618941775
852,14.425790699954451
853,27.783391002757764
854,29.103685876035232
855,15.805028113099329
856,18.623152734607515
857,21.856984752734114
858,17.816272037154857
859,23.685302766319996
860,20.745997621315404
861,14.042895971333405
862,29.324503447754733
863,25.482324419001248
864,19.544737033334375
865,14.73650822424873
866,23.494419362307838
867,23.92569422359029
868,21.110788502933755
869,29.229394117922578
870,16.90385452555788
871,15.578671716730259
872,12.487335291555883
873,17.904670864829082
874,22.45498262787023
875,31.764156939168853
876,16.287607451662538
877,20.700496010705436
878,16.551009135194338
879,24.33022623424804
880,34.56436539556302
881,20.57682178249486
882,15.084105043649046
883,24.03587586703957
884,23.356645934213706
885,29.793858946319382
886,21.300433886786525
887,19.051661634992882
888,22.005595459319714
889,25.51461336115798
890,25.19497940199422
891,22.549214695158366
892,24.46060166689263
893,25.6272583443767
894,26.734069036776965
895,22.50352737818396
896,18.646817473081523
897,23.93086277317605
898,27.15438372842426
899,15.324361009005498
900,23.23727535338598
901,17.365666958851175
902,22.489973389847368
903,27.131543697432683
904,20.740891052091058
905,21.1276165924013
906,10.058966990963405
907,21.477732892316496
908,20.839570892907265
909,31.102159806054715
910,21.92613882420518
911,25.55835193070496
912,22.52302062143529
913,28.88895534870629
914,15.92140686975976
915,20.309760029383654
916,21.463915044766217
917,19.69135041927956
918,17.431544290077778
919,20.026268809097285
920,21.409559128547286
921,16.363244015179767
922,18.519362319254768
923,16.977889653526436
924,30.12339848412416
925,10.54529629290828
926,12.144815718149399
927,21.31405093156238
928,30.029539416168845
929,23.587943603076248
930,14.764903177629176
931,30.399183793675995
932,11.829309584358674
933,8.79407350829132
934,27.48875894430073
935,14.48378822144664
936,15.40131523733558
937,24.47716858002763
938,23.39057621873469
939,17.37557315325815
940,14.214579085653734
941,23.57898950655714
942,23.78925977228352
943,18.817736130108266
944,30.47632875995043
945,13.91035549628197
946,13.12657493318068
947,16.481934023223822
948,22.024170419766847
949,21.113909799436488
950,15.247754774304585
951,24.284119983999467
952,11.930838277322543
953,25.911290343068657
954,18.397921519950174
955,28.33535534428227
956,17.44227830393113
957,28.559263163088907
958,24.960950019293122
959,22.685020628344894
960,23.103825798105145
961,27.21687080037747
962,22.024850705266026
963,24.835449959842673
964,20.662530460570764
965,27.379747439757864
966,16.223361649088996
967,28.702155597247057
968,19.40939368607292
969,15.11366468314389
970,21.82763551911567
971,10.713964443297034
972,25.515019298003143
973,17.126352492925594
974,17.731665321034306
975,9.775259439094574
976,19.986693843726645
977,9.775656291100933
978,10.534730546924166
979,24.61617785497056
980,21.98568732417159
981,19.368051479346963
982,13.911684835174004
983,21.48623016405562
984,21.88823739529933
985,15.234347394231873
986,28.967183082531747
987,25.41916802710827
988,17.612215940405775
989,20.998274284320534
990,22.642733090193126
991,11.299908317505695
992,21.1419398303463
993,18.006686454413135
994,15.694796365608587
995,20.73479901220308
996,28.93539011574949
997,21.440465003879616
998,16.817971123198486
999,21.373108617167894
